Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Education_ScreenTime,Recreational_ScreenTime,device_usage_share,has_health_issue,screen_time_zscore
16,Male,4.61,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.4752,3.1348,47.03459638,1,-0.39740647
16,Male,3.48,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.3572,2.1228,25.60749588,1,-0.775702199
16,Male,4.92,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.3616,2.5584,25.60749588,1,-1.41589497
16,Male,4.33,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.5588,2.7712,14.75494234,1,-0.11222969
16,Male,4.9,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.519,3.381,25.60749588,1,-0.263547982
16,Male,4.45,Smartphone,TRUE,0.41,Poor Sleep,Urban,1.8245,2.6255,25.60749588,1,1.02847743
16,Male,4.13,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.6107,2.5193,47.03459638,1,1.092496707
16,Male,4.08,Smartphone,TRUE,0.37,Poor Sleep,Urban,1.5096,2.5704,47.03459638,1,-0.863001213
16,Male,6.07,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.9136,3.1564,47.03459638,1,0.306805578
16,Male,4.26,Smartphone,TRUE,0.43,Poor Sleep,Urban,1.8318,2.4282,47.03459638,1,-1.014319505
16,Male,4.18,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.463,2.717,12.6029654,1,-1.840750173
16,Male,3.77,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.4703,2.2997,14.75494234,1,-1.055059045
16,Male,3.45,Smartphone,TRUE,0.43,Poor Sleep,Urban,1.4835,1.9665,12.6029654,1,0.586162424
16,Male,5.6,Smartphone,TRUE,0.37,Poor Sleep,Urban,2.072,3.528,25.60749588,1,-0.100589822
16,Male,5.27,Smartphone,TRUE,0.4,Poor Sleep,Urban,2.108,3.162,25.60749588,1,0.068188272
16,Male,5.95,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.737,3.213,25.60749588,1,0.90625881
16,Male,3.41,Smartphone,TRUE,0.43,Poor Sleep,Urban,1.4663,1.9437,47.03459638,1,-1.57885313
16,Male,4.83,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.6905,3.1395,47.03459638,1,-0.129689493
16,Male,5.77,Smartphone,TRUE,0.39,Poor Sleep,Urban,2.2503,3.5197,47.03459638,1,-1.386795299
16,Male,4.26,Smartphone,TRUE,0.45,Poor Sleep,Urban,1.917,2.343,47.03459638,1,-2.411103733
16,Male,3.66,Smartphone,TRUE,0.45,Poor Sleep,Urban,1.647,2.013,12.6029654,1,-0.630203842
16,Male,4.26,Smartphone,TRUE,0.45,Poor Sleep,Urban,1.917,2.343,47.03459638,1,0.155487287
16,Male,3.24,Smartphone,TRUE,0.47,Poor Sleep,Urban,1.5228,1.7172,47.03459638,1,-0.123869559
16,Male,6.29,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.8305,3.4595,14.75494234,1,-0.310107456
16,Male,4.22,Smartphone,TRUE,0.49,Poor Sleep,Urban,2.0678,2.1522,47.03459638,1,0.196226827
16,Male,5.42,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.6016,2.8184,47.03459638,1,-0.443965945
16,Male,4.36,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.0928,2.2672,12.6029654,1,-0.624383908
16,Male,4.42,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.9448,2.4752,25.60749588,1,-0.240268245
16,Male,4.16,Smartphone,TRUE,0.46,Poor Sleep,Urban,1.9136,2.2464,14.75494234,1,1.156515984
16,Male,3.87,Smartphone,TRUE,0.42,Poor Sleep,Urban,1.6254,2.2446,47.03459638,1,0.469763738
16,Male,3.99,Smartphone,TRUE,0.42,Poor Sleep,Urban,1.6758,2.3142,14.75494234,1,-0.851361345
16,Male,4.09,Smartphone,TRUE,0.49,Poor Sleep,Urban,2.0041,2.0859,14.75494234,1,-0.362486865
16,Male,4.6,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.426,3.174,14.75494234,1,0.82477973
16,Male,4.98,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.3904,2.5896,47.03459638,1,-0.455605813
16,Male,3.04,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.0032,2.0368,25.60749588,1,1.296194407
16,Male,3.73,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.2682,2.4618,47.03459638,1,-0.670943382
16,Male,5.07,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.5717,3.4983,25.60749588,1,-1.322776022
16,Male,4.06,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.3398,2.7202,47.03459638,1,-0.054030348
16,Male,3.98,Smartphone,TRUE,0.5,Poor Sleep,Urban,1.99,1.99,25.60749588,1,2.262303498
16,Male,5.3,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.643,3.657,47.03459638,1,-0.292647653
16,Male,3.87,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.3545,2.5155,47.03459638,1,-1.584673065
16,Male,3.41,Smartphone,TRUE,0.47,Poor Sleep,Urban,1.6027,1.8073,47.03459638,1,-1.25293681
16,Male,6.99,Smartphone,TRUE,0.37,Poor Sleep,Urban,2.5863,4.4037,12.6029654,1,-0.944480293
16,Male,4.75,Smartphone,TRUE,0.37,Poor Sleep,Urban,1.7575,2.9925,47.03459638,1,0.388284658
16,Male,4.83,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.8837,2.9463,12.6029654,1,0.330085315
16,Male,3.22,Smartphone,TRUE,0.31,Poor Sleep,Urban,0.9982,2.2218,47.03459638,1,-0.019110742
16,Male,3.18,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.113,2.067,47.03459638,1,-0.374126733
16,Male,5.34,Smartphone,TRUE,0.4,Poor Sleep,Urban,2.136,3.204,47.03459638,1,-0.036570545
16,Male,3.13,Smartphone,TRUE,0.41,Poor Sleep,Urban,1.2833,1.8467,47.03459638,1,1.284554538
16,Male,5.45,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.3435,3.1065,47.03459638,1,-1.980428596
16,Male,3.65,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.1315,2.5185,47.03459638,1,-1.369335496
16,Male,4.93,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.6269,3.3031,47.03459638,1,-0.717502856
16,Male,4.66,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.5378,3.1222,47.03459638,1,-1.573033196
16,Male,6.41,Smartphone,TRUE,0.41,Poor Sleep,Urban,2.6281,3.7819,47.03459638,1,-0.228628376
16,Male,5.06,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.6698,3.3902,25.60749588,1,-1.555573393
16,Male,4.59,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.1114,2.4786,25.60749588,1,-0.176248968
16,Male,4.2,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.638,2.562,12.6029654,1,-0.036570545
16,Male,5.64,Smartphone,TRUE,0.39,Poor Sleep,Urban,2.1996,3.4404,14.75494234,1,0.062368338
16,Male,4.42,Smartphone,TRUE,0.43,Poor Sleep,Urban,1.9006,2.5194,25.60749588,1,-2.533322353
16,Male,3.19,Smartphone,TRUE,0.42,Poor Sleep,Urban,1.3398,1.8502,47.03459638,1,0.690921241
16,Male,6.85,Smartphone,TRUE,0.33,Poor Sleep,Urban,2.2605,4.5895,12.6029654,1,-1.357695628
16,Male,5.31,Smartphone,TRUE,0.5,Poor Sleep,Urban,2.655,2.655,25.60749588,1,-1.561393328
16,Male,6.33,Smartphone,TRUE,0.42,Poor Sleep,Urban,2.6586,3.6714,12.6029654,1,0.551242818
16,Male,5,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.8,3.2,47.03459638,1,2.908316204
16,Male,5.3,Smartphone,TRUE,0.44,Poor Sleep,Urban,2.332,2.968,47.03459638,1,-0.222808442
16,Male,4.2,Smartphone,TRUE,0.43,Poor Sleep,Urban,1.806,2.394,14.75494234,1,-0.135509428
17,Male,6.78,Smartphone,TRUE,0.49,Poor Sleep,Urban,3.3222,3.4578,14.75494234,1,0.306805578
17,Male,3.67,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.2478,2.4222,47.03459638,1,0.656001635
17,Male,4.76,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.1896,2.5704,47.03459638,1,-0.653483579
17,Male,3.44,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.1696,2.2704,25.60749588,1,0.952818284
17,Male,3.37,Smartphone,TRUE,0.37,Poor Sleep,Urban,1.2469,2.1231,12.6029654,1,-1.805830568
17,Male,3.92,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.5288,2.3912,47.03459638,1,-2.533322353
17,Male,5.76,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.7856,3.9744,14.75494234,1,-0.257728048
17,Male,5.73,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.5785,3.1515,12.6029654,1,2.553300213
17,Male,4.47,Smartphone,TRUE,0.49,Poor Sleep,Urban,2.1903,2.2797,25.60749588,1,2.035326061
17,Male,4.24,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.5264,2.7136,47.03459638,1,0.818959795
17,Male,4.51,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.3981,3.1119,47.03459638,1,-0.572004499
17,Male,5.69,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.4467,3.2433,14.75494234,1,-0.141329362
17,Male,5.06,Smartphone,TRUE,0.4,Poor Sleep,Urban,2.024,3.036,47.03459638,1,-0.170429033
17,Male,4.26,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.8744,2.3856,47.03459638,1,-1.200557402
17,Male,6.51,Smartphone,TRUE,0.42,Poor Sleep,Urban,2.7342,3.7758,25.60749588,1,-1.427534839
17,Male,5.46,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.9656,3.4944,47.03459638,1,-0.304287522
17,Male,3.13,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.1268,2.0032,47.03459638,1,-0.129689493
17,Male,5.89,Smartphone,TRUE,0.39,Poor Sleep,Urban,2.2971,3.5929,47.03459638,1,-0.211168573
17,Male,4.53,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.1744,2.3556,12.6029654,1,-2.533322353
17,Male,4.21,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.3893,2.8207,25.60749588,1,-0.473065616
17,Male,4.93,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.6762,3.2538,25.60749588,1,-1.136538125
17,Male,3.92,Smartphone,TRUE,0.38,Poor Sleep,Urban,1.4896,2.4304,47.03459638,1,0.673461438
17,Male,5.18,Smartphone,TRUE,0.44,Poor Sleep,Urban,2.2792,2.9008,12.6029654,1,0.190406893
17,Male,3.31,Smartphone,TRUE,0.38,Poor Sleep,Urban,1.2578,2.0522,25.60749588,1,-0.176248968
17,Male,3.96,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.4256,2.5344,47.03459638,1,-0.222808442
17,Male,4.64,Smartphone,TRUE,0.4,Poor Sleep,Urban,1.856,2.784,47.03459638,1,2.82101719
17,Male,3.73,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.4547,2.2753,47.03459638,1,-0.246088179
17,Male,5.62,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.7984,3.8216,47.03459638,1,-2.533322353
17,Male,4.98,Smartphone,TRUE,0.44,Poor Sleep,Urban,2.1912,2.7888,12.6029654,1,-0.700043053
17,Male,3.93,Smartphone,TRUE,0.49,Poor Sleep,Urban,1.9257,2.0043,14.75494234,1,-1.124898256
17,Male,5.97,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.6865,3.2835,47.03459638,1,-2.149206691
17,Male,4.38,Smartphone,TRUE,0.4,Poor Sleep,Urban,1.752,2.628,47.03459638,1,-1.41589497
17,Male,6.6,Smartphone,TRUE,0.47,Poor Sleep,Urban,3.102,3.498,14.75494234,1,0.062368338
17,Male,4.62,Smartphone,TRUE,0.44,Poor Sleep,Urban,2.0328,2.5872,47.03459638,1,0.708381044
17,Male,3.36,Smartphone,TRUE,0.38,Poor Sleep,Urban,1.2768,2.0832,12.6029654,1,1.400953224
17,Male,3.41,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.1594,2.2506,47.03459638,1,0.778220255
17,Male,4.34,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.4756,2.8644,12.6029654,1,0.09146801
17,Male,5.3,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.279,3.021,47.03459638,1,-0.84554141
17,Male,3.82,Smartphone,TRUE,0.46,Poor Sleep,Urban,1.7572,2.0628,47.03459638,1,-0.583644368
17,Male,6.31,Smartphone,TRUE,0.42,Poor Sleep,Urban,2.6502,3.6598,25.60749588,1,0.853879401
17,Male,4.11,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.4796,2.6304,25.60749588,1,0.429024198
17,Male,4.86,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.8954,2.9646,25.60749588,1,0.66182157
17,Male,4.56,Smartphone,TRUE,0.38,Poor Sleep,Urban,1.7328,2.8272,12.6029654,1,-0.147149296
17,Male,4.71,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.2608,2.4492,47.03459638,1,1.441692764
17,Male,5.43,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.4435,2.9865,25.60749588,1,-0.147149296
17,Male,5.86,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.9338,3.9262,14.75494234,1,-0.84554141
17,Male,6.68,Smartphone,TRUE,0.36,Poor Sleep,Urban,2.4048,4.2752,47.03459638,1,0.248606235
17,Male,4.85,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.328,2.522,47.03459638,1,0.778220255
17,Male,4.38,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.9272,2.4528,12.6029654,1,1.15069605
17,Male,4.46,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.3826,3.0774,25.60749588,1,-0.705862988
17,Male,6.68,Smartphone,TRUE,0.37,Poor Sleep,Urban,2.4716,4.2084,14.75494234,1,0.70256111
17,Male,4.8,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.68,3.12,47.03459638,1,-0.72332279
17,Male,5.82,Smartphone,TRUE,0.37,Poor Sleep,Urban,2.1534,3.6666,25.60749588,1,0.318445447
17,Male,3.58,Smartphone,TRUE,0.3,Poor Sleep,Urban,1.074,2.506,12.6029654,1,1.185615655
17,Male,5.39,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.5872,2.8028,47.03459638,1,-1.730171422
17,Male,5.2,Smartphone,TRUE,0.41,Poor Sleep,Urban,2.132,3.068,12.6029654,1,1.977126718
17,Male,6.05,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.936,4.114,47.03459638,1,0.446484001
17,Male,4.15,Smartphone,TRUE,0.49,Poor Sleep,Urban,2.0335,2.1165,47.03459638,1,-1.188917533
17,Male,4.72,Smartphone,TRUE,0.38,Poor Sleep,Urban,1.7936,2.9264,47.03459638,1,0.574522555
17,Male,7.52,Smartphone,TRUE,0.39,Poor Sleep,Urban,2.9328,4.5872,47.03459638,1,2.070245667
17,Male,4.89,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.2005,2.6895,12.6029654,1,0.062368338
17,Male,3.04,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.1856,1.8544,47.03459638,1,-1.357695628
17,Male,3.53,Smartphone,TRUE,0.47,Poor Sleep,Urban,1.6591,1.8709,47.03459638,1,0.330085315
17,Male,5.72,Smartphone,TRUE,0.44,Poor Sleep,Urban,2.5168,3.2032,47.03459638,1,0.167127155
17,Male,4.43,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.4176,3.0124,25.60749588,1,-0.467245682
17,Male,3.14,Smartphone,TRUE,0.43,Poor Sleep,Urban,1.3502,1.7898,47.03459638,1,0.399924527
17,Male,4.31,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.0688,2.2412,12.6029654,1,-0.839721476
17,Male,4.23,Smartphone,TRUE,0.46,Poor Sleep,Urban,1.9458,2.2842,47.03459638,1,0.167127155
17,Male,3.88,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.2416,2.6384,12.6029654,1,0.190406893
17,Male,4.06,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.7864,2.2736,25.60749588,1,1.011017627
17,Male,3.88,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.2416,2.6384,47.03459638,1,-0.135509428
17,Male,5.31,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.8585,3.4515,25.60749588,1,0.545422884
17,Male,3.17,Smartphone,TRUE,0.37,Poor Sleep,Urban,1.1729,1.9971,47.03459638,1,-0.187888836
17,Male,5.86,Smartphone,TRUE,0.42,Poor Sleep,Urban,2.4612,3.3988,14.75494234,1,0.632721898
17,Male,3.35,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.139,2.211,47.03459638,1,0.341725184
17,Male,5.74,Smartphone,TRUE,0.41,Poor Sleep,Urban,2.3534,3.3866,14.75494234,1,-0.23444831
17,Male,4.85,Smartphone,TRUE,0.4,Poor Sleep,Urban,1.94,2.91,47.03459638,1,-0.624383908
17,Male,5.96,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.9668,3.9932,47.03459638,1,0.021628798
17,Male,6.35,Smartphone,TRUE,0.32,Poor Sleep,Urban,2.032,4.318,47.03459638,1,-1.444994642
17,Male,4.32,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.3392,2.9808,47.03459638,1,-0.746602528
17,Male,4.93,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.7255,3.2045,25.60749588,1,-1.974608662
17,Male,4.86,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.187,2.673,47.03459638,1,-0.310107456
17,Male,4.08,Smartphone,TRUE,0.49,Poor Sleep,Urban,1.9992,2.0808,25.60749588,1,-2.382004062
17,Male,4.53,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.0838,2.4462,47.03459638,1,-0.665123448
17,Male,5.96,Smartphone,TRUE,0.42,Poor Sleep,Urban,2.5032,3.4568,12.6029654,1,0.463943804
17,Male,4.56,Smartphone,TRUE,0.42,Poor Sleep,Urban,1.9152,2.6448,47.03459638,1,0.29516571
17,Male,4.07,Smartphone,TRUE,0.3,Poor Sleep,Urban,1.221,2.849,25.60749588,1,0.888799007
17,Male,5.05,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.1715,2.8785,12.6029654,1,-0.036570545
17,Male,5.26,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.6832,3.5768,25.60749588,1,1.034297364
17,Male,3.99,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.4364,2.5536,14.75494234,1,0.103107878
17,Male,3.43,Smartphone,TRUE,0.37,Poor Sleep,Urban,1.2691,2.1609,25.60749588,1,1.243814998
17,Male,6.69,Smartphone,TRUE,0.5,Poor Sleep,Urban,3.345,3.345,14.75494234,1,0.149667353
17,Male,4.82,Smartphone,TRUE,0.47,Poor Sleep,Urban,2.2654,2.5546,12.6029654,1,-0.182068902
17,Male,7.78,Smartphone,TRUE,0.44,Poor Sleep,Urban,3.4232,4.3568,25.60749588,1,-0.024930676
17,Male,4.92,Smartphone,TRUE,0.49,Poor Sleep,Urban,2.4108,2.5092,25.60749588,1,0.114747747
17,Male,3.26,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.4344,1.8256,47.03459638,1,0.236966367
13,Male,5.24,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.2532,2.9868,47.03459638,1,-0.158789165
13,Male,5.49,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.4705,3.0195,25.60749588,1,0.690921241
13,Male,4.44,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.7316,2.7084,14.75494234,1,1.430052895
13,Male,4.06,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.7864,2.2736,47.03459638,1,-0.176248968
13,Male,4.78,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.1988,2.5812,47.03459638,1,1.872367901
13,Male,4.66,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.2368,2.4232,47.03459638,1,0.114747747
13,Male,4.03,Smartphone,TRUE,0.38,Poor Sleep,Urban,1.5314,2.4986,47.03459638,1,-0.711682922
13,Male,3.88,Smartphone,TRUE,0.42,Poor Sleep,Urban,1.6296,2.2504,25.60749588,1,-0.054030348
13,Male,3.26,Smartphone,TRUE,0.41,Poor Sleep,Urban,1.3366,1.9234,25.60749588,1,-0.042390479
13,Male,5.3,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.438,2.862,47.03459638,1,0.516323213
13,Male,3.79,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.2128,2.5772,12.6029654,1,-0.350846996
13,Male,6.01,Smartphone,TRUE,0.3,Poor Sleep,Urban,1.803,4.207,14.75494234,1,0.108927812
13,Male,5.03,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.6599,3.3701,47.03459638,1,-0.909560688
13,Male,5.02,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.5562,3.4638,47.03459638,1,0.766580387
13,Male,6.44,Smartphone,TRUE,0.34,Poor Sleep,Urban,2.1896,4.2504,14.75494234,1,-0.257728048
13,Male,4.75,Smartphone,TRUE,0.38,Poor Sleep,Urban,1.805,2.945,14.75494234,1,0.114747747
13,Male,5.14,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.5934,3.5466,12.6029654,1,3.973364178
13,Male,3.26,Smartphone,TRUE,0.36,Poor Sleep,Urban,1.1736,2.0864,14.75494234,1,1.709409741
13,Male,6.02,Smartphone,TRUE,0.38,Poor Sleep,Urban,2.2876,3.7324,12.6029654,1,-0.92702049
13,Male,4.78,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.1988,2.5812,47.03459638,1,-1.974608662
13,Male,4.13,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.6107,2.5193,47.03459638,1,0.324265381
13,Male,3.93,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.7292,2.2008,12.6029654,1,-0.653483579
13,Male,4.9,Smartphone,TRUE,0.47,Poor Sleep,Urban,2.303,2.597,47.03459638,1,0.207866695
13,Male,4.77,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.0511,2.7189,25.60749588,1,-0.548724762
13,Male,5.3,Smartphone,TRUE,0.45,Poor Sleep,Urban,2.385,2.915,47.03459638,1,0.504683344
13,Male,3.61,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.1552,2.4548,47.03459638,1,-0.39740647
13,Male,3.85,Smartphone,TRUE,0.41,Poor Sleep,Urban,1.5785,2.2715,12.6029654,1,0.638541833
13,Male,4.41,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.4994,2.9106,14.75494234,1,-0.43814601
13,Male,5.55,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.553,2.997,47.03459638,1,0.004168995
13,Male,5.15,Smartphone,TRUE,0.42,Poor Sleep,Urban,2.163,2.987,47.03459638,1,0.09146801
13,Male,4.56,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.596,2.964,14.75494234,1,0.725840847
13,Male,3.48,Smartphone,TRUE,0.47,Poor Sleep,Urban,1.6356,1.8444,47.03459638,1,-0.147149296
13,Male,4.24,Smartphone,TRUE,0.44,Poor Sleep,Urban,1.8656,2.3744,47.03459638,1,0.78404019
13,Male,4.04,Smartphone,TRUE,0.48,Poor Sleep,Urban,1.9392,2.1008,47.03459638,1,1.296194407
13,Male,3.93,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.2576,2.6724,25.60749588,1,1.994586521
13,Male,4.46,Smartphone,TRUE,0.47,Poor Sleep,Urban,2.0962,2.3638,25.60749588,1,0.562882687
13,Male,5.67,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.4381,3.2319,12.6029654,1,0.399924527
13,Male,5.09,Smartphone,TRUE,0.4,Poor Sleep,Urban,2.036,3.054,12.6029654,1,0.493043475
13,Male,4.25,Smartphone,TRUE,0.4,Poor Sleep,Urban,1.7,2.55,25.60749588,1,0.388284658
13,Male,4.73,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.8447,2.8853,25.60749588,1,0.097287944
13,Male,3.22,Smartphone,TRUE,0.4,Poor Sleep,Urban,1.288,1.932,25.60749588,1,-0.973579965
13,Male,5.48,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.3564,3.1236,47.03459638,1,0.324265381
13,Male,3.25,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.0075,2.2425,14.75494234,1,0.359184987
13,Male,4.26,Smartphone,TRUE,0.33,Poor Sleep,Urban,1.4058,2.8542,47.03459638,1,-0.944480293
13,Male,6.93,Smartphone,TRUE,0.33,Poor Sleep,Urban,2.2869,4.6431,14.75494234,1,0.82477973
13,Male,3.97,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.5483,2.4217,47.03459638,1,1.35439375
13,Male,4.88,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.708,3.172,25.60749588,1,-0.35666693
13,Male,4.69,Smartphone,TRUE,0.49,Poor Sleep,Urban,2.2981,2.3919,12.6029654,1,2.896676336
13,Male,4.61,Smartphone,TRUE,0.32,Poor Sleep,Urban,1.4752,3.1348,47.03459638,1,0.347545118
13,Male,5.59,Smartphone,TRUE,0.42,Poor Sleep,Urban,2.3478,3.2422,47.03459638,1,0.178767024
13,Male,4.74,Smartphone,TRUE,0.34,Poor Sleep,Urban,1.6116,3.1284,25.60749588,1,-0.513805156
13,Male,4.53,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.1744,2.3556,47.03459638,1,0.13220755
13,Male,4.73,Smartphone,TRUE,0.3,Poor Sleep,Urban,1.419,3.311,47.03459638,1,2.390342053
13,Male,4.58,Smartphone,TRUE,0.41,Poor Sleep,Urban,1.8778,2.7022,47.03459638,1,-0.246088179
13,Male,4.84,Smartphone,TRUE,0.49,Poor Sleep,Urban,2.3716,2.4684,47.03459638,1,0.650181701
13,Male,4.34,Smartphone,TRUE,0.31,Poor Sleep,Urban,1.3454,2.9946,14.75494234,1,-0.176248968
13,Male,4.52,Smartphone,TRUE,0.48,Poor Sleep,Urban,2.1696,2.3504,25.60749588,1,0.306805578
13,Male,3.56,Smartphone,TRUE,0.45,Poor Sleep,Urban,1.602,1.958,14.75494234,1,0.49886341
13,Male,5.88,Smartphone,TRUE,0.46,Poor Sleep,Urban,2.7048,3.1752,14.75494234,1,-0.72332279
13,Male,3.15,Smartphone,TRUE,0.3,Poor Sleep,Urban,0.945,2.205,12.6029654,1,0.650181701
13,Male,4.76,Smartphone,TRUE,0.43,Poor Sleep,Urban,2.0468,2.7132,47.03459638,1,0.056548404
13,Male,3.67,Smartphone,TRUE,0.3,Poor Sleep,Urban,1.101,2.569,14.75494234,1,0.429024198
13,Male,3.29,Smartphone,TRUE,0.35,Poor Sleep,Urban,1.1515,2.1385,12.6029654,1,-1.043419176
13,Male,5.79,Smartphone,TRUE,0.5,Poor Sleep,Urban,2.895,2.895,47.03459638,1,0.248606235
13,Male,4.42,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.7238,2.6962,14.75494234,1,0.900438875
13,Male,4.6,Smartphone,TRUE,0.39,Poor Sleep,Urban,1.794,2.806,47.03459638,1,-0.362486865
13,Male,5.71,Smartphone,TRUE,0.37,Poor Sleep,Urban,2.1127,3.5973,47.03459638,1,-0.345027062
13,Male,3.83,Smartphone,TRUE,0.45,Poor Sleep,Urban,1.7235,2.1065,14.75494234,1,-0.35666693
13,Male,3.09,Smartphone,TRUE,0.3,Poor Sleep,Urban,0.927,2.163,47.03459638,1,0.882979073
